CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-06-9564-46,01-106,CIUDAD CAPITAL,ZONA 6,LICEO NAVARRA SOCIEDAD ANONIMA,"2A. CALLE LOTE 46, COLONIA SANTA ISABEL",22868990,CESAR ARNOLDO MARTINEZ GARCIA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-06-9571-46,01-102,CIUDAD CAPITAL,ZONA 6,"""LICEO DE COMPUTACIÓN C.S.S, ZONA 6""",CALLE MARTI 14-49,22882093,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-06-9626-46,01-101,CIUDAD CAPITAL,ZONA 6,LICEO FRONESIS,2A. CALLE 'A' 19-27,22884796,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-9627-46,01-102,CIUDAD CAPITAL,ZONA 6,LICEO FRONESIS,2A. CALLE 'A' 19-27,22884796,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-9629-46,01-407,CIUDAD CAPITAL,ZONA 6,LICEO FRONESIS,2A. CALLE 'A' 19-27,22884796,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-06-9630-46,01-407,CIUDAD CAPITAL,ZONA 6,LICEO FRONESIS,2A. CALLE A 19-27 ZONA 6,22884796,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-06-9714-46,01-403,CIUDAD CAPITAL,ZONA 6,LICEO EN COMPUTACION 2000,3A. CALLE 16-29,22545836,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-06-9795-46,99-001,CIUDAD CAPITAL,ZONA 6,INSTITUTO NACIONAL DIVERSIFICADO VESPERTINO ENRIQUE GOMEZ CARRILLO CON ORIENTACION OCUPACIONAL,15 CALLE Y 13 AVENIDA,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,----------,DIVERSIFICADO,OFICIAL,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-9796-46,99-001,CIUDAD CAPITAL,ZONA 6,INSTITUTO NACIONAL DIVERSIFICADO VESPERTINO ROMULO GALLEGOS FREIRE CON ORIENTACION COMERCIAL,13 AVENIDA Y 15 CALLE FINAL,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,----------------,DIVERSIFICADO,OFICIAL,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-9809-46,01-102,CIUDAD CAPITAL,ZONA 6,INSTITUTO MIXTO PRIVADO 'JOSE ERNESTO MONZON',21 AVENIDA 15-42,22894824-22881328,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-07-0002-46,01-623,CIUDAD CAPITAL,ZONA 7,COLEGIO BILINGUE DE COMPUTACION C.B.C,38 AVENIDA 4-55 COLONIA LA FLORESTA,24312167,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,MARISA JEANNETTE ESCOBEDO JUAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0004-46,01-101,CIUDAD CAPITAL,ZONA 7,LICEO TECNICO COMERCIAL MIRAMUNDO,"4A. AVENIDA 0-24, COLONIA LANDIVAR",,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,MARIO GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0007-46,01-623,CIUDAD CAPITAL,ZONA 7,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COLONIA EL AMPARO, 30 CALLE 33-20",50189731,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,EVELYN YOMARA CHOJOLAN ORTIZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0010-46,01-639,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD -INTECAP-,"14 CALLE 31-30 COLONIA ""CIUDAD DE PLATA II""",23200000,ANDREA VANESSA ALDANA VILLAGRAN DE CASTRO,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0016-46,01-407,CIUDAD CAPITAL,ZONA 7,INSTITUTO SAN JUAN DE LA CRUZ,"34 AVENIDA Y 38 CALLE ""C"", FINAL, EL AMPARO",24353249,CARLOS HUMBERTO GONZALEZ DE LEON,EVELYN LUCRECIA LEZANA CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0022-46,01-407,CIUDAD CAPITAL,ZONA 7,INSTITUTO SAN JUAN DE LA CRUZ,"34 AVENIDA Y 38 CALLE ""C"", FINAL, EL AMPARO",24353249,CARLOS HUMBERTO GONZALEZ DE LEON,EVELYN LUCRECIA LEZANA CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0026-46,01-623,CIUDAD CAPITAL,ZONA 7,CENTRO EDUCATIVO LOS SAUCES,"31 AVENIDA 14-26, COLONIA CIUDAD DE PLATA II",24738983,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,AGUSTIN SENCION ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0029-46,01-623,CIUDAD CAPITAL,ZONA 7,CENTRO EDUCATIVO LOS SAUCES,"31 AVENIDA 14-26, COLONIA CIUDAD DE PLATA II",24738983,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,AGUSTIN SENCION ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0030-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO MIXTO CENTROAMERICANO EL MAESTRO AMIGO,"CALZADA ROOSEVELT, 2-34",24751249,DELMY CONSUELO GARCIA DONIS DE GOMEZ,SERGIO MEJIA AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0031-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO DE INFORMATICA IMB-PC NO. 1,CALZADA SAN JUAN 31-97 Y 32 AVENIDA 4-04,23025400,JUAN WALDEMAR CABRERA MENDEZ,KETTY ALBERTINA OSORIO RIVAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0033-46,01-318,CIUDAD CAPITAL,ZONA 7,COLEGIO MIXTO MARIA DE FATIMA,37 AVENIDA 2-64,24394552,LESLIE AZUCENA MONZON TECUN,SONIA HAYDEE CRISTIANI ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0036-46,01-619,CIUDAD CAPITAL,ZONA 7,CENTRO EDUCATIVO TECNICO LABORAL KINAL,"6A. AVENIDA 13-54, COLONIA LANDIVAR",23877600,JUAN WALDEMAR CABRERA MENDEZ,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0038-46,01-406,CIUDAD CAPITAL,ZONA 7,COLEGIO GUATEMALTECO DE INFORMATICA,"9A. CALLE 03-57, COLONIA QUINTA SAMAYOA",24738890,MIGUEL ALVARO RODRIGUEZ PORTILLO,HILDA LUCY VILLATORO FLORES DE HERRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0039-46,01-623,CIUDAD CAPITAL,ZONA 7,ESCUELA EXPERIMENTAL DE APLICACIONES MIRON MUÑOZ FE Y ALEGRIA NO. 40,"32 AVENIDA ""B"" 38-01 COLONIA EL AMPARO II",24319988,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,CANDICE MARIA HERNANDEZ LUNA DE TREJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0040-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO MIXTO DURUELO,"38 CALLE ""C"" FINAL 34-31 COLONIA EL AMPARO I",24362913,JUAN WALDEMAR CABRERA MENDEZ,EMMA LUCRECIA PEREZ CHAMALE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0042-46,01-623,CIUDAD CAPITAL,ZONA 7,LICEO MIXTO EN COMPUTACION ROTTERDAM,31 AVENIDA 14-12 CIUDAD PLATA II,24739757,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,MARIA DEL CARMEN LOPEZ BENAVENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0054-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO TECNICO EN COMPUTACION SAN JUAN,9A CALLE 8-63 Y 8-67 CLONIA QUINTA SAMAYOA,24754329,JUAN WALDEMAR CABRERA MENDEZ,JESSICA ALEJANDRA VEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0055-46,01-604,CIUDAD CAPITAL,ZONA 7,LICEO TECNOLOGICO ANDRE AMPERE,37 AVENIDA 2-29 VILLA DEL PEDREGAL,24396679,EMORA EMPERATRIZ CRUZ DE FUENTES,AXEL ROMEO CALDERON ROJAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0056-46,01-604,CIUDAD CAPITAL,ZONA 7,LICEO TECNOLOGICO ANDRE AMPERE,37 AVENIDA 2-29 VILLA DEL PEDREGAL,24396679,EMORA EMPERATRIZ CRUZ DE FUENTES,AXEL ROMEO CALDERON ROJAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0061-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO EN COMPUTACION SAN JUAN,"CALZADA SAN JUAN 39-45, COLONIA EL RODEO",24314037,DELMY CONSUELO GARCIA DONIS DE GOMEZ,DORA GRACIELA VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0063-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO EN COMPUTACION SAN JUAN,"CALZADA SAN JUAN 39-45, COLONIA EL RODEO",24313047,JUAN WALDEMAR CABRERA MENDEZ,DORA GRACIELA VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0072-46,01-619,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLOGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN,31 AV 35-30 COLONIA TIKAL 1,24740582,JUAN WALDEMAR CABRERA MENDEZ,ORFANIA ALVAREZ PERDOMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0076-46,01-409,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLOGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN,31 AV. 35-30 COLONIA TIKAL 1,24740582,DELMY CONSUELO GARCIA DONIS DE GOMEZ,ORFANIA ALVAREZ PERDOMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0077-46,01-409,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLOGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN,31 AV. 35-30 COLONIA TIKAL 1,24740582,DELMY CONSUELO GARCIA DONIS DE GOMEZ,ORFANIA ALVAREZ PERDOMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0080-46,01-409,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLOGICO EN ELECTRONICA Y DIBUJO,CALZADA SAN JUAN 31-47 ZONA 7,24392574,DELMY CONSUELO GARCIA DONIS DE GOMEZ,MARITZA ESTELA JUAREZ DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0084-46,01-619,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLOGICO EN ELECTRONICA Y DIBUJO I.TE.D. II,CALZADA SAN JUAN 32-37,24392574,JUAN WALDEMAR CABRERA MENDEZ,MARITZA ESTELA JUAREZ RUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0085-46,01-619,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLOGICO EN ELECTRONICA Y DIBUJO I.TE.D. II,CALZADA SAN JUAN 32-37 ZONA 7,24392574,JUAN WALDEMAR CABRERA MENDEZ,MARITZA ESTELA JUAREZ RUIZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0086-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO EN COMPUTACION SAN JUAN,CALZDA SAN JUAN 39-45 COLONIA EL RODEO,24314037,JUAN WALDEMAR CABRERA MENDEZ,DORA GRACIELA VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0087-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO EN COMPUTACION SAN JUAN,CALZADA SAN JUAN 39-45 COLONIA EL RODEO,24314037,DELMY CONSUELO GARCIA DONIS DE GOMEZ,DORA GRACIELA VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0092-46,01-619,CIUDAD CAPITAL,ZONA 7,LICEO DE COMPUTACION C.S.S.,CALZADA SAN JUAN 38-83,24314311,JUAN WALDEMAR CABRERA MENDEZ,OLGA MARINA LOPEZ Y LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0093-46,01-409,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLOGICO EN ELECTRONICA Y DIBUJO,CALZADA SAN JUAN 31-47,24392574,DELMY CONSUELO GARCIA DONIS DE GOMEZ,MARIA PAVLOVA JUAREZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0095-46,01-617,CIUDAD CAPITAL,ZONA 7,"COLEGIO ""SUBLIME GRACIA""",8A. CALLE 28-96 KAMINAL JUYU I,56074104,MARIA DEL ROSARIO VARGAS SANDOVAL,ZOILA ARGENTINA CONDE OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0100-46,01-619,CIUDAD CAPITAL,ZONA 7,LICEO ADVENTISTA EL PROGRESO,2DA. CALLE 35-44 COLONIA TOLEDO,24339899,JUAN WALDEMAR CABRERA MENDEZ,MARCO ANTONIO XILOJ XILOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0101-46,01-617,CIUDAD CAPITAL,ZONA 7,LICEO MIXTO RICARDO LIMA,25 CALLE 33-89 COLONIA KJELL,50190850,MARIA DEL ROSARIO VARGAS SANDOVAL,LUIS REYNALDO RODRÍGUEZ ANGUIANO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0108-46,01-409,CIUDAD CAPITAL,ZONA 7,"CENTRO EDUCATIVO PRIVADO ""MONTE HOREB""",4TA. CALLE 8-26 COLONIA QUINTA SAMAYOA,30345988,DELMY CONSUELO GARCIA DONIS DE GOMEZ,EMMA LUCRECIA PÉREZ CHAMALÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0110-46,01-409,CIUDAD CAPITAL,ZONA 7,"CENTRO EDUCATIVO PRIVADO ""MONTE HOREB""",4TA. CALLE 8-26 COLONIA QUINTA SAMAYOA,30345988,DELMY CONSUELO GARCIA DONIS DE GOMEZ,EMMA LUCRECIA PÉREZ CHAMALÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0111-46,01-617,CIUDAD CAPITAL,ZONA 7,LICEO FLORENTINO-GUATEMALTECO,5TA. AVENIDA 5-38 COLONIA LANDÍVAR,47134006,MARIA DEL ROSARIO VARGAS SANDOVAL,JOSÉ LUIS ALVAREZ CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0114-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,9A. CALLE 8-63 Y 8-67 COLONIA QUINTA SAMAYOA,24754329,DELMY CONSUELO GARCIA DONIS DE GOMEZ,JORGE LUIS GARCÍA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0116-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,9A. CALLE 8-63 Y 8-67 COLONIA QUINTA SAMAYOA,24754329,DELMY CONSUELO GARCIA DONIS DE GOMEZ,JORGE LUIS GARCÍA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0117-46,01-619,CIUDAD CAPITAL,ZONA 7,"LICEO MIXTO ""OBED""",4TA. CALLE 8-26 COLONIA QUINTA SAMAYOA,24712246,JUAN WALDEMAR CABRERA MENDEZ,SERGIA JOSEFINA SALAY ALVAREZ DE BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0118-46,01-639,CIUDAD CAPITAL,ZONA 7,LICEO MIXTO EN COMPUTACIÓN ROTTERDAM,"CARRIL AUXILIAR ANILLO PERIFERICO 14-12, CIUDAD DE PLATA II",24739757,ANDREA VANESSA ALDANA VILLAGRAN DE CASTRO,MARIA DEL CARMEN LOPEZ BENAVENTE ARRIOLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
00-07-0122-46,01-617,CIUDAD CAPITAL,ZONA 7,COLEGIO CAB GUATEMALA,23 AVENIDA 5-06 ZONA 7 CAMINAL JUYU I,25048292,MARIA DEL ROSARIO VARGAS SANDOVAL,JUANA FRANCISCA CONCEPCION ESTRADA LOPEZ DE CASTRO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0129-46,01-619,CIUDAD CAPITAL,ZONA 7,"INSTITUTO TECNOLOGICO EN ESTUDIOS DIVERSIFICADOS ""SAN JUAN""",31 AVENIDA 5-30 ZONA 7 JARDINES DE TIKAL I,24740582,JUAN WALDEMAR CABRERA MENDEZ,ORFANIA ALVAREZ PERDOMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0132-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO MIXTO JUSTO RUFINO BARRIOS,"2A. CALLE 31-36, ZONA 7, CALZADA MATEO FLORES",24394939,DELMY CONSUELO GARCIA DONIS DE GOMEZ,JOVITA ANTONIETA MIRANDA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0133-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO PANAMERICANO NO. 4,37 AVENIDA 3-88 ZONA 7 GUATEMALA,24374265,JUAN WALDEMAR CABRERA MENDEZ,SONIA LETICIA RODRIGUEZ MACHUCA DE PARDUCCI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0141-46,01-639,CIUDAD CAPITAL,ZONA 7,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX,7A. AVENIDA 6-32 COLONIA LANDIVAR ZONA 7,24721051,ANDREA VANESSA ALDANA VILLAGRAN DE CASTRO,ROXANA ARELY VILLATORO HIGUEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0144-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO EN COMPUTACIÓN SAN JUAN,CALZADA SAN JUAN 39-45 ZONA 7 EL RODEO,24314037,JUAN WALDEMAR CABRERA MENDEZ,DORA GRACIELA V IELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0151-46,01-623,CIUDAD CAPITAL,ZONA 7,"CENTRO EDUCATIVO PRIVADO MIXTO ""MONTE HOREB""",4A. CALLE 12-27 ZONA 7 COLONIA QUINTA SAMAYOA,30345988,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,EMMA LUCRECIA PÉREZ CHAMALÉ DE LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0156-46,01-623,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNICO DE CAPACITACIÓN Y PRODUCTIVIDAD- INTECAP-,14 CALLE 31-30 ZONA 7,23200000,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,ROBERTO CARLOS ORTIZ RIZZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0164-46,01-639,CIUDAD CAPITAL,ZONA 7,CENTRO DE EDUCACIÓN EXTRAESCOLAR ASOCIACIÓN CAMINO SEGURO,6A. AVENIDA 11-95 ZONA 7 COLONIA LANDIVAR,54601270,ANDREA VANESSA ALDANA VILLAGRAN DE CASTRO,CARMEN ROSSANA BOCHE NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0167-46,01-617,CIUDAD CAPITAL,ZONA 7,CENTRO INTEGRAL EDUCATIVO LA SABIDURÍA-CIES-,"13 AVENIDA 3-76 ZONA 7, COLONIA QUINTA SAMAYOA",40905637,MARIA DEL ROSARIO VARGAS SANDOVAL,CARLOS HUMBERTO GONZALEZ AGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0172-46,01-623,CIUDAD CAPITAL,ZONA 7,LICEO CRISTIANO VERDAD L.C.V.,13 AVENIDA 04-03 COLONIA QUINTA SAMAYOA ZONA 7,24404750,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,MARTA AZUCENA PAZ QUIÑONEZ DE LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-07-0176-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO AMERICANO HOWARD GARDNER,"2A. CALLE 32-88 ZONA 7, COLONIA TOLEDO",24397569,JUAN WALDEMAR CABRERA MENDEZ,EDNA MARINA CASTAÑAZA DE CERRATE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-07-0177-46,01-409,CIUDAD CAPITAL,ZONA 7,ESCUELA DE CIENCIAS COMERCIALES Y BACHILLERATO EN MERCADOTECNIA ANEXOS,"AVENIDA MOCTEZUMA 31-02, COLONIA BETHANIA, ZONA 7",24316821,DELMY CONSUELO GARCIA DONIS DE GOMEZ,JOSE EDUARDO CHOJOLÁN RODAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
