CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-26-0206-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA - AMERG-,"2A. CALLE 6-35, ZONA 6",77802263,ARACELY FIGUEROA URBINA,RAMсN DIEGO ALBERTO EFRAмN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-0219-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,"COLEGIO EVANGиLICO DE CIENCIA Y TECNOLOGмA PARA EL DESARROLLO INTEGRAL ""SHALOM""",0 AVENIDA 1-54 ZONA 4,46159608,ARACELY FIGUEROA URBINA,BYRON RIGOBERTO CASTILLO JUAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0220-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA,"2A. CALLE 6-35, ZONA 6, CABECERA MUNICIPAL",30429444,ARACELY FIGUEROA URBINA,ALBERTO EFRAIN RAMсN DIEGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0221-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA,"2A. CALLE 6-35, ZONA 6, CABECERA MUNICIPAL",30429444,ARACELY FIGUEROA URBINA,ALBERTO EFRAIN RAMсN DIEGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-0222-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO CRISTIANO PRESENCIA,"2A. CALLE 6-35, ZONA 6",77802020,ARACELY FIGUEROA URBINA,SANDRA HAYDEE RIVERA BUSTAMANTE DE YOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0223-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO CRISTIANO PRESENCIA,"2A. CALLE 6-35, ZONA 6",77802020,ARACELY FIGUEROA URBINA,SANDRA HAYDEE RIVERA BUSTAMANTE DE YOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-26-0226-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,"INSTITUTO PARROQUIAL MIXTO ""SANTA CRUZ""","1A. AVENIDA 01-21, ZONA 1",77802613,ARACELY FIGUEROA URBINA,FELIPA CRISTсBAL MEJмA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0229-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,CASERмO SANTA ELENA,49403202,ARACELY FIGUEROA URBINA,MARCOS LEONEL MONTEJO MиNDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-1510-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NORMAL MIXTO DE NOROCCIDENTE PEM RODERICO ALFREDO MARTINEZ ESCOBEDO,"4TA. AVENIDA 2-11, ZONA 1",50514899,ARACELY FIGUEROA URBINA,WILSON YOBANY SERRANO VELASQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-5411-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGELICO BEREA,VILLA DE BARILLAS,77802148,ARACELY FIGUEROA URBINA,HELDA MINETT GONZаLEZ RAMмREZ DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-26-5985-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO MIXTO SANTA MARTA VILLA SEяOR,CABECERA MUNICIPAL,45861655,ARACELY FIGUEROA URBINA,EDGAR NOEL MOLINA SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-6298-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO PRIVADO MIXTO CARLOS SAGASTUME PEREZ,VILLA DE BARILLAS,77802390,ARACELY FIGUEROA URBINA,REYNABEL DANERY LсPEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-6389-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ESCUELA NORMAL INFANTIL BILINGUE INTERCULTURAL ADSCRITA A INSTITUTO NORMAL DE NOROCCIDENTE,"4TA. AVENIDA 2-11, ZONA 1",77802554,ARACELY FIGUEROA URBINA,WILSON YOBANY SERRANO VELаSQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-26-6879-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGELICO MIXTO BEREA,CABECERA MUNICIPAL,77802148,ARACELY FIGUEROA URBINA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-6891-46,13-046,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,2A. CALLE 0-27 ZONA 1 BARILLAS,77802323,NELVIN EZEQUIEL CASTILLO LсPEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-7116-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO PRIVADO MIXTO SANTA MARTA VILLA SEяOR,CABECERA MUNICIPAL,77802354,ARACELY FIGUEROA URBINA,EDGAR NOEL MOLINA SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-7215-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COOPERACION MESOAMERICANA PARA EL DESARROLLO Y LA PAZ COMADEP,CABECERA MUNICIPAL,,ARACELY FIGUEROA URBINA,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-27-0052-46,13-049,HUEHUETENANGO,AGUACATAN,"INSTITUTO PRIVADO AGUACATECO ""CAMINO AL PROGRESO""",2A. AV. 2-31 ZONA 3,30911951,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ISABEL BATиN HERNаNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-27-0053-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA CLIMENTORO,ALDEA CLIMENTORO,45351827,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MANUEL IXCOY GARCIA,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0058-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CLIMENTORO,50411035,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,SONIA MARLENY RODRмGUEZ ORTмZ DE RODRмGUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0063-46,13-048,HUEHUETENANGO,AGUACATAN,COLEGIO MIXTO MAYA AGUACATECO,3A. CALLE 7-42 ZONA 1,77660095,CARLOS VICENTE CARDONA MARTINEZ,SAMUEL EZEQUмAS CASTRO LUX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0066-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,4TA CALLE 3-35 ZONA 3,77660002,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ALBERTO RODRмGUEZ HERNаNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0067-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,ALDEA CANTZELA,40102428,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,INGRY AMARILIS MEJмA RODRмGUEZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0068-46,13-049,HUEHUETENANGO,AGUACATAN,"COLEGIO PRIVADO ""EL NUEVO MILLENIUM""","3A. AVENIDA 3-01, ZONA 1",77568072,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MAUDELIO VаSQUEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0076-46,13-048,HUEHUETENANGO,AGUACATAN,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,5A. AVENIDA 6-91 ZONA 1,40102428,CARLOS VICENTE CARDONA MARTINEZ,DEISY HORTENCIA MENDOZA SIMсN DE LсPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0079-46,13-060,HUEHUETENANGO,AGUACATAN,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL AGUACATAN,41464223,AROLDO HOSBERI SOSA LсPEZ,GUILLERMO WALDEMAR GARCмA CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,INTERCALADO,HUEHUETENANGO
13-27-0080-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,4TA CALLE 3-35 ZONA 3,77660002,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ALBERTO RODRмGUEZ HERNаNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-27-0082-46,13-048,HUEHUETENANGO,AGUACATAN,COLEGIO EVANGиLICO BELиN,7A. AVENIDA 3-40 ZONA 1,77660010,CARLOS VICENTE CARDONA MARTINEZ,MARмA ELVIRA MиNDEZ MENDOZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0083-46,13-060,HUEHUETENANGO,AGUACATAN,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,"ALDEA PATZALAM, CASERмO AGUA BLANCA",32514020,AROLDO HOSBERI SOSA LсPEZ,ONELIA ABIGAIL CARDONA HERNаNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-27-0085-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,"4TA. CALLE 3-35, ZONA 3",77660002,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MARIANO RODRмGUEZ ALCсN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-1511-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,"4A. CALLE 3-35, ZONA 3 AGUACATаN",77660002-53495743,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ALBERTO RODRмGUEZ HERNаNDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-27-6189-46,25-000,HUEHUETENANGO,AGUACATAN,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),AGUACATAN,,SONIA HAYDEE REYES MONTERROSO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,HUEHUETENANGO
13-27-6753-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO PRIVADO DE EDUCACION POR MADUREZ IPEM,2A. AV. 2-31 ZONA 3,77660149,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-27-6878-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,4TA. CALLE 3-35 ZONA 3,,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-7032-46,13-049,HUEHUETENANGO,AGUACATAN,COLEGIO PRIVADO EL NUEVO MILLENIUM,3A. AVENIDA 3-01 ZONA 1,77568072,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MAUDELINO VаSQUEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-28-0014-46,13-035,HUEHUETENANGO,SAN RAFAEL PETZAL,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,,ARTEMIO NOи MORALES VILLATORO,MILDRED ILIANA LOPEZ DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-28-0016-46,13-034,HUEHUETENANGO,SAN RAFAEL PETZAL,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA AMERG,CABECERA MUNICIPAL,40457686,ARTEMIO NOE MORALES VILLATORO,MILDRED ILIANA LсPEZ DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-28-0018-46,13-035,HUEHUETENANGO,SAN RAFAEL PETZAL,"INSTITUTO PRIVADO MIXTO ""PETZALENSE""",CABECERA MUNICIPAL,40457686,ARTEMIO NOи MORALES VILLATORO,MILDRED ILIANA LрPEZ DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-30-0014-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,COLEGIO DE EDUCACION FORMAL INTEGRAL POR MADUREZ CIENCIA Y TECNOLOGIA,CABECERA MUNICIPAL,49674403,EDGAR ROLANDO AGUILAR AGUILAR,BYRON FIDEL MARTINEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-30-0017-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,"COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""",CABECERA MUNICIPAL,77649591,EDGAR ROLANDO AGUILAR AGUILAR,EDGAR ROLANDO AGUILAR AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-30-0018-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,"COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""",CABECERA MUNICIPAL,53431017,EDGAR ROLANDO AGUILAR AGUILAR,EDGAR ROLANDO AGUILAR AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-30-0029-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,INSTITUTO PRIVADO MIXTO CHIMBAL,CABECERA MUNICIPAL,40203253,EDGAR ROLANDO AGUILAR AGUILAR,MARIXA DмAZ HERNаNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-30-6606-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,INSTITUTO PRIVADO MIXTO CHIMB AL,SANTIAGO CHIMALTENANGO,,EDGAR ROLANDO AGUILAR AGUILAR,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-31-0019-46,13-058,HUEHUETENANGO,SANTA ANA HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON SAN JUAN,32623741,KARINA CONCEPCIсN LсPEZ ALVARADO DE CASTILLO,GELVIN ELY MORALES DE ARCIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-31-7034-46,13-041,HUEHUETENANGO,SANTA ANA HUISTA,INSTITUTO PRIVADO MIXTO AURELIO BALDOR,CABECERA MUNICIPAL,,KELVIN VIDALIN DEL VALLE MAZARIEGOS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-31-7035-46,13-058,HUEHUETENANGO,SANTA ANA HUISTA,COLEGIO PRIVADO MIXTO EL NUEVO MILENIO,CANTON REFORMA,45584602,KARINA CONCEPCIсN LсPEZ ALVARADO DE CASTILLO,ARACELY ADELAIDA TOMаS LсPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-0017-46,13-008,HUEHUETENANGO,UNION CANTINIL,LICEO PRIVADO MIXTO DAVINCI,CANTON BUENOS AIRES,53349884,UBALDO VIDAL MATEO HERNаNDEZ,BRENDY KATTINA LOPEZ BRIONES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-0021-46,13-008,HUEHUETENANGO,UNION CANTINIL,INSTITUTO PRIVADO DE EDUCACION MEDIA VALENTON UNION CANTINIL,ALDEA VALENTON,32458282,UBALDO VIDAL MATEO HERNаNDEZ,DELFI DORIAN CANO CHAVEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-0024-46,13-008,HUEHUETENANGO,UNION CANTINIL,COLEGIO PRIVADO MIXTO GENESIS,UNION CANTINIL,49493710,UBALDO VIDAL MATEO HERNаNDEZ,WILSON GONZALES VELаSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-32-0035-46,13-008,HUEHUETENANGO,UNION CANTINIL,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,CANTсN CENTRAL,30054591,UBALDO VIDAL MATEO HERNаNDEZ,ROBBIN ABIMAEL SALAZAR FIGUEROA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-7022-46,13-008,HUEHUETENANGO,UNION CANTINIL,INSTITUTO PRIVADO MIXTO DE EDUCACION MEDIA 'BUENOS AIRES',CASERIO EL CARMEN ALDEA CANTINIL,30248135,UBALDO VIDAL MATEO HERNаNDEZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-7023-46,13-008,HUEHUETENANGO,UNION CANTINIL,COLEGIO PARROQUIAL MONSE%OR ANDRES GIRON,ALDEA TAJUMUCO,50579713,UBALDO VIDAL MATEO HERNаNDEZ,HERMAN YOVANI MAZARIEGOS MиRIDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-33-0015-46,13-061,HUEHUETENANGO,PETATAN,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA PETATаN,CANTсN SAN SEBASTIаN,49166849,JOSи DE JESзS CAMPOSECO MENDOZA,MARIANO FEDERICO DOMINGO ALVARADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
